teamID,4W,4L,4PCT,4H,4R,4RA,4E,5W,5L,5PCT,5H,5R,5RA,5E,6W,6L,6PCT,6H,6R,6RA,6E,7W,7L,7PCT,7H,7R,7RA,7E,8W,8L,8PCT,8H,8R,8RA,8E,9W,9L,9PCT,9H,9R,9RA,9E,homeW,homeL,homePct,awayW,awayL,awayPct,totalW,totalL,totalPct,eloRating,g,ghome,r,ab,h,double,triple,hr,bb,so,sb,cs,ra,pythag,er,era,cg,sho,sv,ipouts,ha,hra,bba,soa,e,dp,fp,attendance,bpf,ppf,1NL2AL,decade,goose_eggs,broken_eggs,mehs,gpct,gwar,pythagdiff,playoffs,lg_win,ws_win
2007_WSN,9,17,0.346153846,81,41,41,2,13,15,0.464285714,79,37,37,5,10,16,0.384615385,134,88,88,10,14,12,0.538461538,90,47,47,10,12,17,0.413793103,100,53,53,5,15,12,0.555555556,105,54,54,7,40,41,0.49382716,33,48,0.407407407,73,89,0.450617284,1482.764005,162,81,673,5520,1415,309,31,123,524,1128,69,23,783,0.431179883,736,4.58,0,6,46,4340,1502,187,580,931,109,153,0.982,1943812,94,95,1,2000,146,49,37,0.789,3.2355602,3.148858958,0,0,0
2008_ANA,18,10,0.642857143,78,43,43,5,15,13,0.535714286,74,42,42,3,16,10,0.615384615,88,45,45,10,19,6,0.76,118,56,56,9,15,13,0.535714286,94,53,53,2,17,9,0.653846154,88,46,46,4,50,31,0.617283951,50,31,0.617283951,100,62,0.617283951,1577.420484,162,81,765,5540,1486,274,25,159,481,987,129,48,697,0.542486169,644,3.99,7,10,66,4354,1455,160,457,1106,91,159,0.985,3336747,103,102,2,2000,58,21,38,0.821,0.3770976,12.11724062,1,0,0
2008_ARI,19,8,0.703703704,87,44,44,4,11,17,0.392857143,92,38,38,3,11,16,0.407407407,100,48,48,3,14,11,0.56,97,42,42,3,13,15,0.464285714,91,44,44,3,13,13,0.5,67,40,40,3,48,33,0.592592593,34,47,0.419753086,82,80,0.50617284,1480.925605,162,81,720,5409,1355,318,47,159,587,1287,58,23,706,0.508982492,635,3.98,6,9,39,4304,1403,147,451,1229,113,137,0.981,2509924,108,108,1,2000,129,40,27,0.796,5.9702631,-0.455163674,0,0,0
2008_ATL,12,13,0.48,79,30,30,6,17,12,0.586206897,129,63,63,6,11,16,0.407407407,109,71,71,8,10,15,0.4,96,54,54,7,9,20,0.310344828,84,44,44,3,13,12,0.52,68,30,30,8,43,38,0.530864198,29,52,0.358024691,72,90,0.444444444,1457.734834,162,81,753,5604,1514,316,33,130,618,1023,58,27,778,0.485061904,714,4.46,2,7,26,4322,1439,156,586,1076,107,149,0.983,2532834,98,98,1,2000,126,41,33,0.795,4.6950009,-6.580028416,0,0,0
2008_BAL,16,11,0.592592593,107,60,60,11,11,16,0.407407407,124,54,54,2,15,12,0.555555556,109,54,54,7,10,16,0.384615385,105,54,54,9,11,17,0.392857143,113,74,74,12,5,20,0.2,60,27,27,4,37,43,0.4625,31,50,0.382716049,68,93,0.422360248,1427.114459,161,81,782,5559,1486,322,30,172,533,990,81,37,869,0.451888381,810,5.13,4,4,35,4266,1538,184,687,922,100,163,0.983,1950075,101,102,2,2000,104,33,26,0.798,2.3900517,-4.754029414,0,0,0
2008_BOS,16,11,0.592592593,78,50,50,9,17,12,0.586206897,142,63,63,4,16,11,0.592592593,109,73,73,10,11,13,0.458333333,63,27,27,7,18,9,0.666666667,126,72,72,8,16,10,0.615384615,43,19,19,3,56,25,0.691358025,39,42,0.481481481,95,67,0.586419753,1576.98581,162,81,845,5596,1565,353,33,173,646,1068,120,35,694,0.589103938,645,4.01,5,16,47,4339,1369,147,548,1185,85,149,0.986,3048250,108,106,2,2000,87,37,30,0.760,-1.1894794,-0.434837919,1,0,0
2008_CHC,17,9,0.653846154,72,27,27,5,18,11,0.620689655,84,48,48,4,15,12,0.555555556,100,56,56,4,15,11,0.576923077,108,67,67,7,20,8,0.714285714,99,35,35,6,12,12,0.5,72,34,34,7,55,26,0.679012346,42,38,0.525,97,64,0.602484472,1558.177852,161,81,855,5588,1552,329,21,184,636,1186,87,34,671,0.609085115,624,3.87,2,8,44,4352,1329,160,548,1264,99,118,0.983,3300200,108,107,1,2000,91,30,22,0.790,1.6301051,-1.062703458,1,0,0
2008_CHW,14,12,0.538461538,117,62,62,4,16,13,0.551724138,115,47,47,3,17,10,0.62962963,91,46,46,13,13,12,0.52,93,61,61,8,17,11,0.607142857,143,78,78,8,12,15,0.444444444,95,47,47,7,54,28,0.658536585,35,46,0.432098765,89,74,0.54601227,1528.545635,163,82,811,5553,1458,296,13,235,540,1016,67,34,729,0.548612851,658,4.06,4,10,34,4373,1471,156,460,1147,108,155,0.983,2500648,105,105,2,2000,108,45,37,0.763,0.6056234,-0.42389475,1,0,0
2008_CIN,12,16,0.428571429,120,56,56,8,15,12,0.555555556,106,48,48,5,12,16,0.428571429,122,65,65,12,12,13,0.48,141,83,83,11,10,18,0.357142857,82,38,38,4,13,12,0.52,64,40,40,4,43,38,0.530864198,31,50,0.382716049,74,88,0.456790123,1473.496132,162,81,704,5465,1351,269,24,187,560,1125,85,47,800,0.441781494,729,4.55,2,6,34,4327,1542,201,557,1227,114,156,0.981,2058632,102,103,1,2000,101,42,31,0.759,0.7589534,2.43139792,0,0,0
2008_CLE,12,15,0.444444444,54,30,30,7,12,15,0.444444444,105,49,49,4,12,16,0.428571429,113,62,62,16,10,14,0.416666667,61,39,39,5,18,10,0.642857143,95,55,55,8,16,11,0.592592593,115,53,53,9,45,36,0.555555556,36,45,0.444444444,81,81,0.5,1528.357999,162,81,805,5543,1455,339,22,171,560,1213,77,29,761,0.525692931,711,4.45,10,13,31,4311,1530,170,444,986,94,182,0.985,2169760,98,98,2,2000,113,31,23,0.814,4.2763557,-4.162254771,0,0,0
2008_COL,11,17,0.392857143,99,47,47,6,9,19,0.321428571,99,57,57,4,12,15,0.444444444,105,47,47,8,17,10,0.62962963,98,59,59,3,15,13,0.535714286,91,38,38,4,10,14,0.416666667,75,43,43,4,43,38,0.530864198,31,50,0.382716049,74,88,0.456790123,1462.666213,162,81,747,5557,1462,310,28,160,570,1209,141,37,822,0.456340067,766,4.77,3,8,36,4338,1547,148,562,1041,96,176,0.985,2650218,109,109,1,2000,79,28,22,0.783,2.1078931,0.072909085,0,0,0
2008_DET,13,14,0.481481481,82,45,45,9,10,17,0.37037037,80,37,37,3,19,8,0.703703704,110,48,48,8,13,13,0.5,75,52,52,10,11,17,0.392857143,72,39,39,7,8,18,0.307692308,107,57,57,10,40,41,0.49382716,34,47,0.419753086,74,88,0.456790123,1456.675905,162,81,821,5641,1529,293,41,200,572,1076,63,31,857,0.48037656,786,4.9,1,2,34,4335,1541,172,644,991,113,172,0.981,3202645,103,103,2,2000,99,23,31,0.850,5.5194558,-3.821002652,0,0,0
2008_FLA,15,11,0.576923077,104,45,45,7,16,11,0.592592593,99,55,55,1,12,16,0.428571429,83,41,41,2,15,12,0.555555556,79,45,45,3,11,17,0.392857143,105,45,45,7,15,9,0.625,71,41,41,2,45,36,0.555555556,39,41,0.4875,84,77,0.52173913,1513.771647,161,81,770,5499,1397,302,28,208,543,1371,76,28,767,0.501785941,707,4.43,2,8,36,4306,1421,161,586,1127,117,122,0.98,1335076,101,101,1,2000,99,37,25,0.770,2.0463202,3.212463447,0,0,0
2008_HOU,13,15,0.464285714,111,59,59,5,17,11,0.607142857,66,21,21,5,10,16,0.384615385,65,42,42,7,10,14,0.416666667,115,69,69,7,21,9,0.7,68,33,33,4,15,9,0.625,54,26,26,4,47,33,0.5875,39,42,0.481481481,86,75,0.534161491,1545.071272,161,80,712,5451,1432,284,22,167,449,1051,114,52,743,0.480512081,691,4.36,4,13,48,4276,1453,197,492,1095,67,142,0.989,2779487,98,98,2,2000,94,25,30,0.832,4.219817,8.637554934,0,0,0
2008_KCR,11,15,0.423076923,104,65,65,8,10,19,0.344827586,89,43,43,4,16,11,0.592592593,133,65,65,8,12,14,0.461538462,88,38,38,4,7,20,0.259259259,86,45,45,7,18,8,0.692307692,85,40,40,8,38,43,0.469135802,37,44,0.456790123,75,87,0.462962963,1503.471373,162,81,691,5608,1507,303,28,120,392,1005,79,38,781,0.444219,720,4.48,2,8,44,4337,1473,159,515,1085,96,159,0.984,1578922,98,100,2,2000,151,43,27,0.805,5.7711748,3.036521961,0,0,0
2008_LAD,13,13,0.5,124,59,59,9,13,15,0.464285714,109,63,63,13,11,16,0.407407407,82,47,47,7,16,10,0.615384615,82,39,39,2,13,16,0.448275862,108,53,53,5,17,8,0.68,75,30,30,5,48,33,0.592592593,36,45,0.444444444,84,78,0.518518519,1503.842198,162,81,700,5506,1455,271,29,137,543,1032,126,43,648,0.535255656,591,3.68,5,11,35,4342,1381,123,480,1205,101,138,0.984,3730553,98,97,1,2000,126,50,47,0.776,1.5106883,-2.711416309,1,0,0
2008_MIL,14,12,0.538461538,95,51,51,6,13,16,0.448275862,51,16,16,5,16,10,0.615384615,118,57,57,4,16,11,0.592592593,89,52,52,6,20,7,0.740740741,99,40,40,5,10,16,0.384615385,64,30,30,6,49,32,0.604938272,41,40,0.50617284,90,72,0.555555556,1524.817151,162,81,750,5535,1398,324,35,198,550,1203,108,38,689,0.538732853,623,3.85,12,10,45,4367,1415,175,528,1110,101,160,0.984,3068458,98,98,1,2000,71,21,18,0.809,3.8646602,2.725277887,1,0,0
2008_MIN,12,14,0.461538462,101,55,55,4,15,13,0.535714286,108,49,49,4,17,11,0.607142857,85,39,39,5,15,10,0.6,73,45,45,6,17,12,0.586206897,138,80,80,5,11,15,0.423076923,102,48,48,7,53,28,0.654320988,35,47,0.426829268,88,75,0.539877301,1515.431803,163,81,829,5641,1572,298,49,111,529,979,102,42,745,0.548722343,675,4.16,5,10,42,4377,1568,183,406,995,108,168,0.982,2302431,96,96,2,2000,84,31,16,0.763,0.4352548,-1.441741855,0,0,0
2008_NYM,13,12,0.52,88,40,40,7,13,15,0.464285714,94,58,58,11,13,15,0.464285714,122,69,69,15,18,8,0.692307692,101,57,57,3,18,11,0.620689655,127,53,53,7,13,12,0.52,59,35,35,2,48,33,0.592592593,41,40,0.50617284,89,73,0.549382716,1529.661466,162,81,799,5606,1491,274,38,172,619,1024,138,36,715,0.550644104,662,4.07,5,12,43,4393,1415,163,590,1181,83,126,0.986,4042045,99,98,1,2000,159,40,27,0.823,7.7396398,-0.204344912,0,0,0
2008_NYY,14,15,0.482758621,67,37,37,9,14,12,0.538461538,132,62,62,5,16,12,0.571428571,141,82,82,13,15,10,0.6,88,38,38,7,13,15,0.464285714,113,67,67,7,17,9,0.653846154,58,27,27,4,48,33,0.592592593,41,40,0.50617284,89,73,0.549382716,1567.341329,162,81,789,5572,1512,289,20,180,535,1015,118,39,727,0.5373719,685,4.28,1,11,42,4325,1478,143,489,1141,83,141,0.986,4298655,103,102,2,2000,119,40,13,0.767,4.627658,1.945752247,0,0,0
2008_OAK,16,11,0.592592593,94,50,50,7,12,15,0.444444444,144,65,65,2,16,10,0.615384615,105,52,52,12,8,17,0.32,66,31,31,4,10,20,0.333333333,117,64,64,3,12,12,0.5,89,43,43,5,43,38,0.530864198,32,48,0.4,75,86,0.465838509,1463.197179,161,81,646,5451,1318,270,23,125,574,1226,88,21,690,0.469890841,640,4.01,4,7,33,4305,1364,135,576,1061,98,169,0.984,1665256,95,95,2,2000,79,17,21,0.855,4.9094794,-0.652425381,0,0,0
2008_PHI,15,12,0.555555556,94,47,47,6,17,12,0.586206897,82,45,45,1,12,14,0.461538462,102,57,57,9,15,10,0.6,114,53,53,8,16,13,0.551724138,122,43,43,6,17,8,0.68,68,36,36,4,48,33,0.592592593,44,37,0.543209877,92,70,0.567901235,1555.502415,162,81,799,5509,1407,291,36,214,586,1117,136,25,680,0.573249303,625,3.88,4,11,47,4349,1444,160,533,1081,90,142,0.985,3422583,103,102,1,2000,74,28,28,0.785,1.4595225,-0.866387054,1,1,1
2008_PIT,10,16,0.384615385,102,54,54,10,15,13,0.535714286,128,64,64,7,12,15,0.444444444,139,72,72,12,12,14,0.461538462,59,31,31,4,7,21,0.25,87,33,33,5,10,16,0.384615385,81,44,44,4,39,42,0.481481481,28,53,0.345679012,67,95,0.413580247,1424.736297,162,81,735,5628,1454,314,21,153,474,1039,57,19,884,0.416345583,822,5.08,3,7,34,4365,1631,176,657,963,107,179,0.983,1609076,96,98,1,2000,148,50,41,0.791,4.7990094,-0.447984491,0,0,0
2008_SDP,10,17,0.37037037,113,53,53,8,12,17,0.413793103,120,51,51,8,10,17,0.37037037,136,70,70,8,9,16,0.36,70,35,35,5,11,16,0.407407407,74,35,35,3,10,16,0.384615385,65,37,37,4,35,46,0.432098765,28,53,0.345679012,63,99,0.388888889,1420.870944,162,81,637,5568,1390,264,27,154,518,1259,36,17,764,0.417586107,714,4.41,3,6,30,4375,1466,165,561,1100,85,149,0.986,2427535,88,88,1,2000,154,64,47,0.758,1.050158,-4.648949315,0,0,0
2008_SEA,12,15,0.444444444,74,41,41,8,8,20,0.285714286,68,32,32,3,10,16,0.384615385,91,43,43,4,10,16,0.384615385,105,55,55,10,12,16,0.428571429,111,65,65,12,8,18,0.307692308,69,36,36,3,35,46,0.432098765,26,55,0.320987654,61,101,0.37654321,1429.949216,162,81,671,5643,1498,285,20,124,417,890,90,32,811,0.414162748,754,4.73,4,4,36,4306,1544,161,626,1016,99,160,0.984,2329702,97,97,2,2000,133,62,45,0.742,-4.1377856,-6.094365097,0,0,0
2008_SFG,13,15,0.464285714,87,42,42,3,10,17,0.37037037,107,45,45,5,13,14,0.481481481,82,45,45,2,8,16,0.333333333,95,43,43,2,15,14,0.517241379,106,50,50,4,13,13,0.5,59,26,26,4,37,44,0.456790123,35,46,0.432098765,72,90,0.444444444,1457.413901,162,81,640,5543,1452,311,37,94,452,1044,108,46,759,0.422607972,701,4.38,4,12,41,4326,1416,147,652,1240,96,129,0.983,2863837,102,103,1,2000,147,60,24,0.740,1.4128337,3.537508483,0,0,0
2008_STL,18,11,0.620689655,98,49,49,8,15,13,0.535714286,100,46,46,6,15,12,0.555555556,105,61,61,10,13,14,0.481481481,119,67,67,7,13,13,0.5,82,36,36,4,12,13,0.48,46,25,25,3,46,35,0.567901235,40,41,0.49382716,86,76,0.530864198,1504.312242,162,81,779,5636,1585,283,26,174,577,985,73,32,725,0.532819266,677,4.19,2,7,42,4362,1517,163,496,957,85,156,0.986,3432917,99,99,1,2000,110,40,27,0.774,2.9477856,-0.316721116,0,0,0
2008_TBD,14,12,0.538461538,123,69,69,12,19,10,0.655172414,106,45,45,2,16,10,0.615384615,95,64,64,9,13,12,0.52,67,25,25,4,21,7,0.75,94,60,60,9,13,14,0.481481481,77,48,48,6,57,24,0.703703704,40,41,0.49382716,97,65,0.598765432,1565.305031,162,81,774,5541,1443,284,37,180,626,1224,142,50,671,0.564962963,618,3.82,7,12,52,4373,1349,166,526,1143,90,153,0.985,1811986,101,101,2,2000,87,45,50,0.753,-4.6668183,5.475999945,1,1,0
2008_TEX,10,17,0.37037037,79,45,45,4,19,10,0.655172414,119,53,53,2,14,13,0.518518519,152,85,85,13,13,12,0.52,84,42,42,7,11,18,0.379310345,112,60,60,2,12,12,0.5,103,53,53,5,40,41,0.49382716,39,42,0.481481481,79,83,0.487654321,1494.829076,162,81,901,5728,1619,376,35,194,595,1207,81,25,967,0.467702875,860,5.37,6,8,36,4326,1647,176,625,963,132,191,0.978,1945677,102,102,2,2000,141,38,36,0.823,6.280197,3.232134169,0,0,0
2008_TOR,11,17,0.392857143,90,53,53,9,20,10,0.666666667,96,47,47,5,10,16,0.384615385,105,45,45,5,13,11,0.541666667,49,20,20,3,16,12,0.571428571,131,75,75,7,16,10,0.615384615,80,38,38,6,47,34,0.580246914,39,42,0.481481481,86,76,0.530864198,1549.4977,162,81,714,5503,1453,303,32,126,521,938,80,27,610,0.571527472,561,3.49,15,13,44,4340,1330,134,467,1184,84,137,0.986,2399786,98,97,2,2000,130,34,25,0.820,6.0559122,-6.587450518,0,0,0
2008_WSN,9,17,0.346153846,64,25,25,5,13,16,0.448275862,105,42,42,3,9,18,0.333333333,104,52,52,2,5,19,0.208333333,94,41,41,5,14,15,0.482758621,65,32,32,3,7,17,0.291666667,90,47,47,6,34,46,0.425,25,56,0.308641975,59,102,0.366459627,1402.87683,161,80,641,5491,1376,269,26,117,534,1095,81,43,825,0.386557077,742,4.66,2,8,28,4302,1496,190,588,1063,123,143,0.98,2320400,99,100,1,2000,98,26,23,0.823,6.028812,-3.235689406,0,0,0
2009_ANA,9,12,0.428571429,109,68,68,7,16,12,0.571428571,106,70,70,11,17,9,0.653846154,132,76,76,10,19,7,0.730769231,101,59,59,4,17,12,0.586206897,100,55,55,5,16,12,0.571428571,55,32,32,4,49,32,0.604938272,48,33,0.592592593,97,65,0.598765432,1578.908155,162,81,883,5622,1604,293,33,173,547,1054,148,63,761,0.567609869,715,4.45,9,13,51,4335,1513,180,523,1062,85,174,0.986,3240386,99,98,2,2000,93,31,31,0.800,2.2743264,5.04720116,1,0,0
2009_ARI,9,13,0.409090909,59,21,21,3,13,16,0.448275862,80,42,42,5,9,17,0.346153846,110,55,55,10,14,12,0.538461538,102,49,49,9,15,14,0.517241379,125,60,60,9,8,18,0.307692308,93,39,39,6,36,45,0.444444444,34,47,0.419753086,70,92,0.432098765,1459.102805,162,81,720,5565,1408,307,45,173,571,1298,102,40,782,0.462280684,711,4.42,4,12,36,4343,1470,168,525,1158,124,133,0.98,2128765,105,106,1,2000,130,47,45,0.788,1.6566655,-4.889470872,0,0,0
2009_ATL,10,11,0.476190476,71,39,39,7,15,14,0.517241379,105,54,54,5,11,15,0.423076923,83,44,44,7,16,11,0.592592593,97,49,49,6,17,11,0.607142857,127,57,57,11,17,10,0.62962963,106,51,51,4,40,41,0.49382716,46,35,0.567901235,86,76,0.530864198,1523.525559,162,81,735,5539,1459,300,20,149,602,1064,58,26,641,0.562279655,581,3.57,3,10,38,4388,1399,119,530,1232,96,159,0.985,2373631,99,98,1,2000,96,37,27,0.769,0.575543,-5.089304079,0,0,0
2009_BAL,9,13,0.409090909,58,33,33,6,14,15,0.482758621,62,34,34,5,12,14,0.461538462,93,50,50,8,9,16,0.36,80,43,43,5,10,20,0.333333333,135,58,58,9,6,20,0.230769231,97,57,57,7,39,42,0.481481481,25,56,0.308641975,64,98,0.395061728,1426.287303,162,81,741,5618,1508,307,19,160,517,1013,76,37,876,0.4240233,817,5.15,2,3,31,4287,1633,218,546,933,90,151,0.985,1907163,101,102,2,2000,82,30,27,0.784,0.8212626,-4.691774593,0,0,0
2009_BOS,14,8,0.636363636,107,61,61,4,15,14,0.517241379,108,66,66,6,18,8,0.692307692,125,71,71,9,13,12,0.52,100,54,54,7,16,12,0.571428571,74,45,45,9,15,13,0.535714286,90,43,43,6,56,25,0.691358025,39,42,0.481481481,95,67,0.586419753,1552.776511,162,81,872,5543,1495,335,25,212,659,1120,126,39,736,0.576956906,695,4.35,8,11,41,4310,1494,167,530,1230,82,121,0.986,3062699,106,105,2,2000,158,46,24,0.798,6.469101,1.532981149,1,0,0
2009_CHC,10,11,0.476190476,43,25,25,3,15,13,0.535714286,92,57,57,10,11,14,0.44,73,36,36,8,18,9,0.666666667,93,47,47,6,11,17,0.392857143,83,39,39,8,17,12,0.586206897,100,40,40,5,46,34,0.575,37,44,0.456790123,83,78,0.51552795,1492.148019,161,80,707,5486,1398,293,29,161,592,1185,56,34,672,0.523211643,616,3.84,3,8,40,4336,1329,160,586,1272,105,144,0.983,3168859,107,106,1,2000,128,32,39,0.839,7.0154037,-1.237074463,0,0,0
2009_CHW,11,10,0.523809524,75,41,41,8,13,15,0.464285714,102,41,41,7,15,13,0.535714286,91,53,53,7,14,13,0.518518519,84,48,48,5,11,17,0.392857143,136,57,57,8,13,14,0.481481481,81,42,42,5,43,38,0.530864198,36,45,0.444444444,79,83,0.487654321,1489.771429,162,81,724,5463,1410,246,20,184,534,1022,113,49,732,0.494972646,663,4.14,4,11,36,4319,1438,169,507,1119,113,158,0.981,2284163,105,105,2,2000,86,26,18,0.800,3.1851263,-1.185568702,0,0,0
2009_CIN,11,10,0.523809524,50,29,29,7,15,13,0.535714286,115,62,62,11,11,15,0.423076923,92,47,47,8,8,19,0.296296296,96,44,44,11,13,16,0.448275862,91,47,47,7,18,9,0.666666667,84,43,43,2,40,41,0.49382716,38,43,0.469135802,78,84,0.481481481,1496.78302,162,81,673,5462,1349,280,25,158,531,1129,96,40,723,0.467260679,677,4.18,6,12,41,4375,1420,188,577,1069,89,161,0.985,1747919,100,100,1,2000,146,44,31,0.801,5.2370768,2.303769948,0,0,0
2009_CLE,8,14,0.363636364,50,31,31,1,14,16,0.466666667,107,59,59,11,9,18,0.333333333,70,38,38,7,12,12,0.5,69,44,44,3,15,12,0.555555556,150,65,65,11,7,21,0.25,69,36,36,5,35,46,0.432098765,30,51,0.37037037,65,97,0.401234568,1421.033476,162,81,773,5568,1468,314,28,161,582,1211,84,31,865,0.4487347,806,5.06,5,6,25,4302,1570,183,598,986,97,170,0.984,1766242,95,95,2,2000,73,39,16,0.695,-3.6700268,-7.695021328,0,0,0
2009_COL,8,12,0.4,48,17,17,3,12,17,0.413793103,67,33,33,6,21,7,0.75,89,46,46,10,15,11,0.576923077,109,52,52,12,16,12,0.571428571,113,55,55,11,18,9,0.666666667,84,33,33,5,51,30,0.62962963,41,40,0.50617284,92,70,0.567901235,1555.832354,162,81,804,5398,1408,300,50,190,660,1277,106,55,715,0.553467194,675,4.22,5,7,45,4315,1427,141,528,1154,87,146,0.986,2665080,112,112,1,2000,125,45,32,0.777,2.0277416,2.338314553,1,0,0
2009_DET,11,10,0.523809524,72,43,43,6,17,11,0.607142857,70,37,37,5,15,13,0.535714286,79,46,46,4,10,14,0.416666667,99,55,55,6,16,13,0.551724138,103,53,53,7,16,12,0.571428571,94,45,45,6,51,30,0.62962963,35,47,0.426829268,86,77,0.527607362,1501.780519,163,81,743,5540,1443,245,35,183,540,1114,72,33,745,0.498770163,690,4.29,4,9,42,4341,1449,182,594,1102,88,164,0.985,2567165,101,102,2,2000,95,31,27,0.797,2.4073362,4.700463426,0,0,0
2009_FLA,14,8,0.636363636,58,35,35,6,9,20,0.310344828,127,67,67,8,17,11,0.607142857,84,42,42,5,14,10,0.583333333,79,40,40,5,14,14,0.5,111,50,50,11,17,11,0.607142857,123,60,60,8,43,38,0.530864198,44,37,0.543209877,87,75,0.537037037,1534.707726,162,81,772,5572,1493,296,25,159,568,1226,75,35,766,0.503569528,690,4.29,5,5,45,4339,1425,160,601,1248,106,129,0.982,1464109,102,102,1,2000,62,23,30,0.800,0.7957305,5.421736409,0,0,0
2009_HOU,9,13,0.409090909,59,32,32,8,11,16,0.407407407,124,67,67,13,16,11,0.592592593,139,71,71,8,15,12,0.555555556,97,40,40,12,12,16,0.428571429,98,47,47,9,10,17,0.37037037,94,56,56,4,44,37,0.543209877,30,51,0.37037037,74,88,0.456790123,1449.630763,162,81,643,5436,1415,270,32,142,448,990,113,44,770,0.41827717,722,4.54,5,10,39,4290,1521,176,546,1144,78,161,0.987,2521076,98,98,2,2000,87,23,25,0.830,4.347907,6.239098402,0,0,0
2009_KCR,12,10,0.545454545,62,38,38,6,11,17,0.392857143,81,30,30,6,10,16,0.384615385,73,38,38,8,7,19,0.269230769,96,53,53,10,10,19,0.344827586,123,70,70,10,15,13,0.535714286,88,44,44,6,33,48,0.407407407,32,49,0.395061728,65,97,0.401234568,1448.852973,162,81,686,5532,1432,276,51,144,457,1091,88,29,842,0.407340312,765,4.83,10,9,34,4278,1486,166,600,1153,117,159,0.98,1797891,97,99,2,2000,132,36,36,0.824,5.8307236,-0.989130603,0,0,0
2009_LAD,15,8,0.652173913,80,37,37,3,20,9,0.689655172,113,67,67,12,14,12,0.538461538,82,43,43,10,15,10,0.6,112,54,54,7,14,15,0.482758621,110,52,52,7,15,12,0.555555556,98,43,43,7,50,31,0.617283951,45,36,0.555555556,95,67,0.586419753,1527.401491,162,81,780,5592,1511,278,39,145,607,1068,116,48,611,0.609897275,558,3.41,1,9,44,4420,1265,127,584,1272,83,134,0.986,3761655,96,95,1,2000,131,30,44,0.854,7.9948822,-3.803358483,1,0,0
2009_MIL,12,10,0.545454545,44,16,16,3,18,10,0.642857143,100,55,55,8,12,15,0.444444444,55,29,29,5,9,17,0.346153846,142,73,73,15,13,14,0.481481481,74,34,34,7,13,15,0.464285714,111,49,49,5,40,41,0.49382716,40,41,0.49382716,80,82,0.49382716,1489.993685,162,81,785,5510,1447,281,37,182,610,1231,68,37,818,0.481169692,770,4.83,1,8,44,4305,1498,207,607,1104,98,149,0.984,3037451,98,98,1,2000,75,32,15,0.738,-0.852179,2.050509904,0,0,0
2009_MIN,11,11,0.5,66,37,37,2,14,16,0.466666667,138,67,67,12,15,12,0.555555556,89,41,41,9,12,12,0.5,72,43,43,4,14,14,0.5,118,52,52,8,16,11,0.592592593,112,54,54,6,49,33,0.597560976,38,43,0.469135802,87,76,0.533742331,1544.003097,163,82,817,5608,1539,271,40,172,585,1021,85,32,765,0.530050431,726,4.5,4,7,48,4359,1542,185,466,1052,76,135,0.987,2416237,99,98,2,2000,122,39,39,0.805,3.4087847,0.601779674,1,0,0
2009_NYM,9,12,0.428571429,77,53,53,6,19,9,0.678571429,114,62,62,8,9,18,0.333333333,74,38,38,7,12,14,0.461538462,93,44,44,8,10,19,0.344827586,102,44,44,9,8,20,0.285714286,103,53,53,7,41,40,0.50617284,29,52,0.358024691,70,92,0.432098765,1434.198788,162,81,671,5453,1472,295,49,95,526,928,122,44,757,0.445051025,705,4.45,3,12,39,4278,1452,158,616,1031,97,134,0.984,3168571,97,97,1,2000,123,49,44,0.773,-0.3218219,-2.098266087,0,0,0
2009_NYY,12,10,0.545454545,88,57,57,6,17,11,0.607142857,126,68,68,12,15,11,0.576923077,52,25,25,3,18,9,0.666666667,109,63,63,6,21,7,0.75,148,64,64,11,19,9,0.678571429,72,37,37,5,57,24,0.703703704,46,35,0.567901235,103,59,0.635802469,1602.637873,162,81,915,5660,1604,325,21,244,663,1014,111,28,753,0.588215124,687,4.26,3,8,51,4350,1386,181,574,1260,86,131,0.985,3719358,105,103,2,2000,141,54,32,0.762,1.100712,7.709149841,1,1,1
2009_OAK,8,11,0.421052632,96,49,49,6,11,18,0.379310345,122,59,59,11,13,15,0.464285714,62,38,38,1,12,14,0.461538462,84,48,48,4,14,15,0.482758621,107,57,57,8,17,10,0.62962963,129,71,71,8,40,41,0.49382716,35,46,0.432098765,75,87,0.462962963,1502.646733,162,81,759,5584,1464,307,21,135,527,1046,133,48,761,0.498796054,685,4.26,2,10,38,4342,1486,156,523,1124,105,155,0.983,1408783,99,99,2,2000,65,27,29,0.777,-0.5082316,-5.804960791,0,0,0
2009_PHI,11,9,0.55,50,28,28,2,17,11,0.607142857,84,32,32,5,11,15,0.423076923,106,53,53,10,20,7,0.740740741,86,40,40,3,16,11,0.592592593,91,39,39,6,17,13,0.566666667,77,43,43,2,45,36,0.555555556,48,33,0.592592593,93,69,0.574074074,1538.584359,162,81,820,5578,1439,312,35,224,589,1155,119,28,709,0.566152731,673,4.16,8,9,44,4367,1479,189,489,1153,76,132,0.987,3600693,101,100,1,2000,49,18,28,0.811,0.5737635,1.283257499,1,1,0
